name,text,label
51063186,我是沃尔玛购物袋，我能飞，我还能变成一只虫子，能在陆地上游泳，我不知道我是谁，是这个题目让我知道我是谁，我不想知道我是谁，我也不知道长什么样，我是谁好难。<s>最有意思的地方是测评让我觉得我的生活中最有意思的地方，到底是真的有意思还是我自己觉得有意思，去想到底什么才是有意思，可能就是测评吧，也可能是写我的自画像时想到的东西。最无趣的地方就是期待明天，期待以后的生活，我可以活在过去也可以活在当下，欲望无法满足的，明天是幻想，是满足自己不满足当下的欲望的错。<s>学习：生存、死亡、活着，希望、应试、机械、工厂、迷茫、阶级打压，反抗，国家，过去。<s>家庭：<s>同学：低极、假的<s>健康：利益、资本<s>我听到两个人说话，有人提到我的名字，我的第一反应是：哦<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我没有照片，我不喜欢回忆。<s>去年我：有在活着，他们都活着。<s>明年我：可能活着，他们可能死了。,1
51077151,我是寇聪，我是一个初中生，一位七年级的学业，我喜欢，唱歌，街舞，打羽去球，我的性格十分的开朗，积极，对生活任何事都感到好奇都想要去尝试做一下，我也喜欢和别人比较，希望能够超越别人，我也常把自己的新有想法告诉别人，也会在别人伤心时去安慰他<s>我觉得最健更的地方在游乐园，因为我喜欢比较刺激好玩的地方，所以我对游乐园的过山车，海盗船，大摆锤都十分感兴趣，最无趣的地方在山上，因为四周除了树还是树没有一点好玩的地方，除了风景美一点，心情好，其他就没有什么好处。<s>学习：吃苦耐劳，勤思勤做，<s>家庭：快乐自由，自在，<s>同学：幽默风趣，团结，友善。<s>健康：重要，人的根本，<s>我听到两个人说话，有人提到我的名字，我的第一反应是：觉得应该是他们在讨论我的一些坏处，想要去了解，心里有一点紧张不安。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我小时候我妈妈带着我玩耍，妈妈对我的关心<s>去年我：我在羽毛球场打羽毛球，我备战的各种场景<s>明年我：我在书桌前理头苦干，对中考即激动又紧张，不知疲倦地学习。,0
51077148,我叫用田皓瑞，已经14岁了，喜欢跳舞。戴着一个蓝紫色框框的眼镜，长得不算好看但有点自恋，很开朗，有挺多好朋友的。平时放假在家喜观看看电视，综艺或者看书，有喜欢的明星。还很喜欢一些运动比如说跑步，骑车，游泳，我觉得这些运动让我十分放松。在写作业的时候喜观听一些歌曲。<s>有意思：1、每天上学和朋友们一起玩雪、聊天。2、在周末和爸爸妈妈一起看电视。3、周未和朋友们出门去玩或者是吃饭。4、每见听到老师的夸奖。5、交到新的知心朋友，我会认为很开心，因为很少的才会心灵相通。无趣：1、被老师骂，但是很快便能调整。2、有互通，有时候爸爸出门只有我一个人在家。3、想出门但是找不到朋易所友一起，没有人和我聊天我会觉得比较无聊，但是会和他们在手机上聊天开心。<s>学习：努力、拼搏、乐趣，快乐、未来<s>家庭：和谐、分享、谦让、乐趣，陪伴<s>同学：陪伴、分享、鼓励<s>健康：运动、舒服、开心、放松、<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们在说什么？是在夸我还是在说我呢？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我小学的毕业照，想起了好久不见的朋友们和老师，十分怀念过去的月子。<s>去年我：八年级，没有这么高，开开心心，和现在一样戴眼镜<s>明年我：毕业啦！怀着梦想去理想的高中，,0
51062491,我是一名高三美术生，我的名字是张蓉珊。我的名字业追溯于辛词“那人却在灯火阑珊处”以及“落日熔金”一词。我就读于成都市武信高级中学。我的目标说接是中央美院中法学院或童天利罗马美术学院，我非常喜爱中国传统文化以及古典诗词。<s>最有意思的地方：诗与远方，纸醉金迷，艺术展览，太古里，奢侈店，语文课。最无趣所地方：数学课，理科，科技馆<s>学习：联考、高考、校考、出国、黄金榜上龙头、十年寒窗<s>家庭：室内设计、转账、房子<s>同学：说话、同桌、分享、高中生活、交通<s>健康：身体、健身、瑜伽、中医、正骨、皮肤<s>我听到两个人说话，有人提到我的名字，我的第一反应是：说大声点行不行我听不到<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：没有<s>去年我：高二<s>明年我：大一,1
51059737,我的自画像 我是一名普通家庭出生的学生，相貌普通，性格比较内向的男生，是一个贪玩的人，对自己有较高的目标与要求。在意家庭与同学之间的关系，在意个人形象与成绩的人。虽然个人成绩并不是十分优异，但也有一种上进心。十分在意自己在他人眼中的形象，害怕一个小动作影响了自己在别人心中的第一印象。与异性交流有障碍，但在网络上完全相反，网络上外向开朗，与任何人都能聊得来。<s>每天与同学相处分享所闻的事而感到有趣，上课的部分课堂较于枯燥无趣。和同学上网聊天时感到有趣，上网刷视频玩游戏感到有趣，一个人听歌打发时间感到有趣，上晚自习，独自一人做学习相关的事情感到无趣。过于简易、过程很简单的事很无趣<s>学习：单一、枯燥、疲倦，焦心、麻烦<s>家庭：普通、完整、家人<s>同学：伙伴、朋友<s>健康：状态<s>我听到两个人说话，有人提到我的名字，我的第一反应是：思考是否在说与我有关联的，聆听他们讲述的内容<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：与家人的全家福<s>去年我：度过了初中的学习，踏入新的高中学习<s>明年我：将进入最紧张的高三学年,1
51071537,我是杨权，我的皮肤为黄黑色，眼睛有一点小，嘴巴上有一颗小痣。我是一个有时很阳光，开朗，活泼，外向的人，有时又胆子小，害羞内向的人。我喜欢画画，唱歌和跳舞。喜欢吃肉和许多菜，以及甜品。从小到大最有成就感的事是和朋友们一起完成了《梦灵》漫画第一部的编写。最喜欢紫色和粉色，在家里时容易生气，在小区里时容易害怕、恐慌也不知道为什么。写作业时速度不快。画画时速度像开了飞机一样。我还喜欢一些艺术品父如手工、天然等。<s>有趣：1.我在学校里有朋友和老师，2.学校很大3、学校的饭很好吃4、学校很漂亮5、在学校的一天都很冲实。无趣：小区里1、没有同龄人，和老师。2、小区较小3、小区里有野狗还会咬人4、小区很乱5、小区里卫生不太好<s>学习：有趣，充实<s>家庭：温暖有爱<s>同学：有爱.<s>健康：生病、病毒<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们不会在骂我吧？他们在说我什么？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：毕业时和闺密告别。<s>去年我：爱玩爱笑<s>明年我：认真、努力,0
51077244,我是一名中学生，今年15岁了，是一位马上要参加中考的学生了，我的长相平平，但仍交到了许多知心朋友在学校，我们常常会互帮互助，当然，我的脾气可能有时有点不好，但在我自己的调节下，我也可以很好的控制自己，同时我想我也十分努力，虽然我的成绩仍没有什么起色但我相信在我的努力下，我终一定能胜利，同时，现在的我也在锻炼中收获了很多。我也慢慢变的阳光开朗了，我的身体也有十分大的提升所以我是一个勤奋，阳光努力的初中生，我相信我会越来越好<s>家和学校都是有意有趣的地方，我在这里收到了许多友情与爱，同时这里也教会了我许多有用的知识，大家也互帮互助十分友善，我认为生活中没有无趣的地方，每个地方只要能找到属于你自己的快乐，它就是有趣的<s>学习：漫长、艰难、有用，<s>家庭：温暖，幸福，欢乐<s>同学：幽默、友善、小气、大气、开朗<s>健康：阳光，强壮，运动<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们是在夸我吗？是在议论我吗？我身上有什么奇怪的地方吗？<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我会对这些画面感到怀念与开心。<s>去年我：是水货，学习不认真的，同时也十分拖沓也不能在家人面前控制情绪。<s>明年我：一定会为上高中，还逆转成学霸，同时我还能控制好自己,0
51061018,"我的自画像，我叫罗佳，是一个高二的学生，我感觉自己有点小漂亮，但又因为长痘痘苦恼，想要好好学习考理想的大学，但又感觉力不从心，但是对比高一我成绩还是进步了，嘻嘻。和朋友同学关系都不错，但也会因为一些莫名其妙的小事争吵，一吵架，上课和自习就止不住的发呆，想事情。目前没有解决，希望心理课能有这方面的课程，还有我真的听不懂数学老师讲课。<s>有意思：和同学分享趣事，发现以为自己不会的东西，但事实上会。放学回家的时候！！周五！！和好朋友一起上补课班，和闺蜜吃完晚饭逛操场，我太喜欢操场空旷舒适的感觉了。晚自习完回家路上的风景。妈妈答应我周六去吃火锅！无趣：Oh,数学课nonono.这是可以写的吗，反正我写了，听不懂就会觉得无趣吧。跑操三圈太累了，还不给请假，一请扣十分。女生特殊情况也是，就离谱，其实她定不定规则，只要我没有不舒服就一定会跑，但她定了我觉得膈应人。上课上厕所自习课上厕所都扣分，我真的一次扣五分，没有职位，真的很容易请家长。有职位的人，一加分就100分，真的不公平，但是我的分还是正的。和朋友家长吵架，被占课。<s>学习：数学、语文、英语、物理化学生物、好好学习，天天向上。<s>家庭：爸妈，外婆，想回家，还行，挺好，爱家人，偶尔争吵<s>同学：nice,小打小闹<s>健康：医院，不生病，很少去<s>我听到两个人说话，有人提到我的名字，我的第一反应是：说我干的好笑的事<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：和妈妈一起出门玩<s>去年我：好！<s>明年我：更好！",1
51078105,我叫余汶龙。我是一个只在熟悉的环境下和面对熟悉的人时，才会变的开朗起来。我认为我活的累，因为我身边比我优秀的人很多，我的成绩为中等但父母又对我给予了很高的期望。让我尽我所能想去提高我们个人素养，我会让自己尽量多读一些文学作品而不是网络小说.我会让自己尽量多看一些知识视频而不是刷抖音，但因为我本身的自控力很差，在拿到手机后我还是会打开抖音，打开游戏，这令人很是苦恼，我会在网上找一些题来做，提升自己，可现实是回到家之后只想躺着，我恐怕早已陷入这种苦于现状但却无法通过自己的个人能力改变的境地<s>生活中的小细节处处在变.你可以和同伴之间获得快乐、可以因为一件小事，期待明天有努力的动力、有宏大的目标坚信自己可以实现它.快乐是无门槛的、生活中虽然处处在变但，主干路是不变的令人无趣、每天最期待的好像总是一成不变、要回家做作业、要每天过很多的过、大部分时间都是苦中作乐.<s>学习：多做，多看，多背，无聊，有趣，今人头痛，想要变好<s>家庭：压力大，美满，快乐<s>同学：快乐<s>健康：我挺健康<s>我听到两个人说话，有人提到我的名字，我的第一反应是：想要询问原因，害怕被别人讨厌，但会因为对象的不同，呈现不同的态度<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：感动，苦于现在，想且到过去，又期待未来的美好。<s>去年我：很幼稚，思维不开阔<s>明年我：一定考上了好高中希望是川附新城，可以拥有一台电脑学学其它东西,0
51063209,我是来自武高高级中学高三年级的邓涵洋，是许多人的朋友，是我父母很重要的人，是我家小猫的主人，我是一个做事十分犹豫的人，我是班上唯一一个会一点玄学的人，我是一个热爱运动的人，我是我们的手机保管员和纪律委员兼副班长，我是我家小植物的救命恩人，我是经常为身边人带来快乐的人。<s>有意思的地方：1、去摘花，或捡树叶收集起来。2、和小猫小狗打招呼。3、发现不同风格的好听的歌曲。4、回忆曾经经历过美好的事情。无趣的地方：不断受到父母、学校的约束。<s>学习：耐心、坚持、系统性、快乐的、无限探索的、终身的、无时无刻的。<s>家庭：和睦的，温暖的，可靠的，团结的，彼此相知的。<s>同学：可爱的.乐于助人的，善解人意的，单纯的，善良的。<s>健康：重要的，需长期坚持的，关乎性命的，绿色的，令人快乐的。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：我是不是做了什么让他们不高兴的事情，他们可能在说我坏话。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：在西藏的小院里。<s>去年我：贪玩的，在周末会玩很久游戏，但又认真学习。<s>明年我：会考上理想的高中。摆脱父母的控制去做自己喜欢的事情。,0
51071516,注意看，这幅画上的这个女孩名叫成若男，她的头友长而黄，她的眼睛里充满了对事物的好奇，每当在过年时，她总是起得最晚，每当下雪时，她总是第一个冲出院门，抬着头，望着天空。当家人喊她进屋，她总会恋恋不舍地放下小铲子，到屋里去，她在亲人们面前，总是很乖巧。可在朋友们面前，她却能放下心来。她的学习不算好，也不算坏，她会按着老师的要求改正自己。<s>我认为最有趣的地方：游乐场。去年六一儿童节时，我和小学同学一起去了游乐场。尽管我有很多项目都不敢玩，可我却依然很高兴。当我玩到喜欢的项目时，我会感到很快乐。我很开心，能和同学们一起玩耍<s>学习：又开心又伤心，无聊，无趣<s>家庭：美好、和善、友爱、团结、互帮互助<s>同学：友爱、关切、团结、互帮互助<s>健康：幸福美好，元气满满<s>我听到两个人说话，有人提到我的名字，我的第一反应是：是在夸我还是在骂我，还是他们需要帮助。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：原来我小时候长这样。那时的我几岁，调不调皮。<s>去年我：和小学同学们一起快乐、愉快地上学，期待接下来的每一天，对自己信心满满。<s>明年我：希望能考个好成绩，在长大一岁后，能变得更坚强。会尝试更多不同的事情。,0
51077368,对世界充满好奇心，希望考上重高的决心；内心善良友爱，乐于助人，阳光开朗；面对问题积极保持乐观心态，善于思考，爱思考问题，勤劳能干，勇于奉献<s>生活中最有意思的地方：与朋友一起去奋斗，去点亮属于自己的梦想与同学一起共同进步，共同努力；一起考上自己的喜欢的高中做自己喜欢的事：乐于去做的事，不被家长束缚的自由。去做自己想成为的那种样子，不在意他人的的嘲笑，学习中得到老师肯定和表扬；考试中获得大进步；父母的赞扬和期待，生活中最无趣的地方：考试未得到自己想要的分数让父母失望.面对即将中考，埋头苦干，没有时间去放松，父母施加压力，想做自己喜欢的事，父母不同意<s>学习：筋疲力尽，埋头苦干，一寸光阴一寸金，沉默是金，天天向上，<s>家庭：温暖；开心；幸福美满；天天高兴<s>同学：友爱；乐于助人；善良美好；共同进步<s>健康：肯定；开心；积极<s>我听到两个人说话，有人提到我的名字，我的第一反应是：害怕他们找我麻烦，我招惹他们了。害怕做了某些对不起他们的事情<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：第一次进入初中时，脸上的稚嫩；阳光开朗，乐观向上的同学们<s>去年我：乐观向上；对学习保持干劲；去努力拼搏奋斗，对未来充满希望<s>明年我：考上自己喜欢的高中，去追逐自己的梦想，做自己喜欢的事,0
51060100,"我是徐远航，身高182,视力左眼5.0在眼4.7,四肢健全，五官还算端正。我喜欢这个世界的大多数。我是一个有爱心的人，我喜欢小动物，有能力的话我们会帮助流浪动物，因为他们像不开心时候的我。我也喜欢音乐，音乐让我平静下来，我讨厌摇滚乐，他太吵了。我喜欢下雨天，下雨天落下来的梧桐叶很香，有水和泥土的味道。我是徐远航，一个人。爱这个世界大多数的人<s>最有意思的地方：晚上的小路，和朋友聊天散步。下雨天听音乐睡觉。出太阳的日子里射躺在阳台上。在学校里安静的晚自习刷自己喜欢的学科的题。小雨的天气去参观寺庙。最无趣的地方：每日复一日的早起，上学，上课，下课。冗长、吵闹的晚自习，做不下去作业，很多很多很多的作业。每天听父母一遍一遍地讲道理。<s>学习：努力学习。学无止境。学有所成.<s>家庭：家庭幸福、美满、爱、争吵<s>3)同学：善良，友好、有病，疯子<s>健康：身体健康，心理健康<s>我听到两个人说话，有人提到我的名字，我的第一反应是：有人在议论我。我要打听清楚，我不喜欢.<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：十岁的时候，和妈妈，在革原上骑马，我感觉很自由，很开心。<s>去年我：幸福，迷茫，不知道自己做的是否正确<s>明年我：会变得更强，会变成自己想要的样子.",0
51071555,我是一个阳光开朗的学生。我乐于助人，喜欢帮助他人。我喜欢体育。我喜欢信息技术课和美术课。我长的很一般但内心十分善良。我乐于学习。我经常为家里打扫卫生。我是一个很大方的人。别人找我借东西我一般都会同意。我是一个坚强勇敢的人，喜欢冒险和探索未知事物。同时我也是个很幽默的人。<s>最有趣的地方在小区的草坪上。我可以在这里和朋友玩耍。其次是家里，我可以在这里看电视看书。还有小区，我可以和玩伴在这里玩很多好玩的游戏，让我感到十分快乐。让我感到最无趣的地方是学校，在这里枯燥的学习让我感到疲惫和无趣，还有许多的作业使我感到十分无趣，主科课上起来有些无聊，让人感到枯燥乏味，其次是补习班周未学习完后还要去补习班无疑是一种很糟糕的感觉，而且补习班也和学校一样无趣。<s>学习：既有趣又枯燥<s>家庭：温暖和谐<s>同学：友好<s>健康：健壮<s>我听到两个人说话，有人提到我的名字，我的第一反应是：回头看一下是谁在叫我名字。听听他们在谈论什么。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：我小时候无忧无虑的和小伙伴在小区玩耍时的印象。<s>去年我：我还是一个小学生，无忧无虑压力小，作业少，老师好。<s>明年我：我是一名初三学生，压力大，作业多，休息时间长，老师一般。,1
51102223,与我主观意识而言，我更偏向理性，更倾向对于逻辑的思考，对于他人更多保持距离，对于自我有着一定程度的否认，对于常规事物，或许，算是有着不同于大众的审美侧重点，对于抽象事物如信仰类，持中立态度，对于自我喜好，数学，物理，艺术之类，于数学，自我否定强烈，于物理，对探究生物的渴望，于艺术，或许喜好风格更偏向于冷色调的思考。补充点：1、几何的线条令人沉醉，哪怕它并不属于一个正常人会感兴趣的点。2、无神主义，不信鬼神。通过上述语句，应可判断出是怎样的人。<s>最有意思的地方：1、四月是如此的宁静，你可以听见心的跳动，抬手问笔的移动，以及思维碰撞所发出的声音。2、在这里，你可以博览古今哲学家，学术家们灵魂之声，同他们的思维向世界的终点探寻。3、在那，对于思维的深度的探寻永不停息，其深度也跟随你的思想不断扩张，或许你会想到世上是否会有那般极端的事物， 如最有意思的地方和最无趣的地方。最无趣的地方如同满是安逸的声音，然却是在极端事物的录像，必有深入。四月怎会如此无声？怎会这么的冷？将思维所冻住，怎会有如此黑的地方？将感知所阻拦？<s>学习：思维，发展，创新，未来，过去、现在，无止境。<s>家庭：血缘。<s>同学：“集体”，平等，友谊。<s>健康：自我，未来，美好。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：视作幻听，如果没有其他与我有关的词句。2、好奇，试图知道我为何会出现在他们的讨论范围内。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：这个场景，是什么时候发生的发生场景，发生事件，对于照片上其它事物的观察。<s>去年我：对比现在有何不足，如今的我有何创新。<s>明年我：能做到怎样。,1
51077235,我觉得我是一个活泼开朗，积极乐观，阳光向上的人。我是一位与同老师，同学都关系很好的中学生。成绩不高不低，也很知足。我喜欢一人做自己喜欢的事，也喜欢和集体一起做有趣的话动。我不喜欢将自己的负面情绪传递给周围的人。我很坚强，除了委面的时候，我其本不会哭。我爱笑，就是那种天漏下来，我都笑得出来的人。我有许多特长，也很喜欢展现自己。我不喜欢引起周围人的反对，也从来不会这样。我其实很喜欢特例独行。<s>最有意思：虽然自己极不情愿做一件事，却又不得不做，就比如说体锻，虽然我一点也不喜欢体锻，但每次我完成体锻，我又这样的确让我觉得我很矛盾，但这样往往是最有意思的。其实完成一件自己看得无法完成的事最有趣。最无趣：最无趣的地方就是每次的小型考试和完成过多的作业。小型考试过后考得好就好，考不好就一点也没快乐。作业少还好，作业多起来就很烦人。我觉得过多无味的练习还没有老师讲，可当一起讨论还是比较有趣。（但想想其实也没那么无趣）。<s>学习：辛苦、有趣、拼搏、艰难、惊喜、<s>家庭：文明、和谐、礼貌、礼让、爱、<s>同学：友善，亲切，快乐、互帮互助<s>健康：自律、重要、保持<s>我听到两个人说话，有人提到我的名字，我的第一反应是：先听听是什么，过一会再转过去问那两人有什么问题。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：和兄弟烟妹一起玩闹，一起躲猫猫。<s>去年我：跌跌撞撞，经常犯迷糊，然后没有目标。<s>明年我：一定拿下中考，和好朋友一起携手考进理想的高中,0
51071597,我叫刘诗语，我是一名开朗活泼的女孩，今年我已经12岁了，一名中学生，不戴眼镜，有一个樱桃小嘴，眼睛上的眼睫毛十分的长，脸圆圆的，头发下面有一点偏棕色，<s>最自意思的地方是：在家中的小花园里面玩要时，因为那里面有许多自己的秘密和开心时的回忆，让我恋恋不舍.最无趣的地方是：家中的书桌旁边，因为写作业十分的楷燥和无聊让我坐不住<s>学习：小心翼翼，厌倦，不喜欢，紧张 不安.烦心<s>家庭：幸福、温柔，和谐、团结、美满 孤独<s>同学：活泼、开心、自由、温柔，团结<s>健康：平安、重视 保护、在意、担心<s>我听到两个人说话，有人提到我的名字，我的第一反应是：有点吃惊 不知道为什么会提到我的名字，有时候会听一下后再离开，有时候会直接走开<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：是一次在台上表演的时候，自己心中十分开心，自傲，同时也有一些担心<s>去年我：十分的不开心，有点担心自己的成绩<s>明年我：十分有钱，希望能收到许多零花钱，成绩能上升,0
51060121,"性别男，爱好女，身高177.8cm,体重56.7kg,是一个喜好二次元的阳光开朗大男孩，长得一般，头发多，脸长，有时带框架镜，明日方舟开服玩家，水月单推人，我有一个妈妈的一个爸爸，家庭经济状况中下，有很多朋友。<s>有意思：1、吃饭2、和朋友唠嗑3、玩明方4、看水月二创5、画画。没意思：1、英语课2、背书考试3、语文课4、晚上洗头5、排队打饭<s>学习：武侯高级中学、考试、作业、玩不了明日方舟<s>家庭：爹、妈、小猫儿、晚餐、给爸爸妈妈聊明日方舟<s>同学：嬉戏、打闹、一起上厕所、一起吃饭、一起玩明日、我同学金灏那里有点儿痒<s>健康：汉病、活养、可以玩明日方为、没有感染矿石病<s>我听到两个人说话，有人提到我的名字，我的第一反应是：什么玩意？唠啥呢哥老馆，带我一个，我们一起玩明日方舟<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：天嘞！我那会儿回来真是好耍，可惜当明没玩明日方舟<s>去年我：单推了水月，玩了一整年明日方舟<s>明年我：继续单推水月，说一整年明日方舟和明日方舟：终末地",0
51075411,我叫白昕言，今年14岁，我是一个女孩，有着较长的头发，戴着副黑框眼镜，脸颊旁边常落下几只发丝，眼睛不大不小，带着一副牙套，我非常爱笑，笑起来脸颊上有酒窝。<s>有意思：每天在学校里都能和好朋友一起玩，在上、放学路上，能见到许多充满灵性的小动物，每天基本都有一定的时间做自己喜欢的事 无趣：每天好像都在重复的做一些相同的事，需要做一些自己不想做的事<s>学习，充满挑战，有趣，提升自我，无聊<s>家庭：使我快乐，幸福，放松，安全<s>同学：快乐，开心，无奈<s>健康：重要，与每个人息息相关<s>我听到两个人说话，有人提到我的名字，我的第一反应是：看向提到我名字的人，并听他们在说什么<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：在一个夏日，枝桠疯长，我与伙伴一同玩耍，从不感到劳累，烈阳高照，可阳光却很温和的洒在我的脸上<s>去年我：刚踏入初中，十分怀恋小学时光，随着时间的推移，我的生活越来越充实，每天都很忙碌，却不知道在忙什么，即使这样但我仍能感到快乐<s>明年我：面对中考的施压，我的学习压力会更重，我可以自己分配的时间，但我仍会以乐观的心态去面对,0
51077348,1、我来自四川大学附属中学西区学校2、我叫付子轩在16班3、我喜欢打蓝球4、我喜欢吃巧克力5、我喜欢动漫6、我人缘一般7、我很开朗8、要带眼镜很少时间9、也喜欢乒乓10、我是男生<s>1、打篮球有意思2、玩游戏有意思3、看书无趣4、学习无趣5、写作无趣<s>学习：天天向上、一心一意、认真、思维<s>家庭：相亲相爱、和和睦睦、友爱<s>同学：和平相处、天天开心、互相帮助、共同进步<s>健康：五脏俱全<s>我听到两个人说话，有人提到我的名字，我的第一反应是：转过头去看那俩个人是谁<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：心里回想起当时的场景，回想起以前的美好时光<s>去年我：胖胖地，没有目标<s>明年我：一定要瘦下去，我到自己的目标，并完成它,1
51074470,我是一个戴眼镜，有留海，头发比较的长，有点点微胖，双眼皮的人。我是一个喜欢与朋友打交道的人。我是一个开朗活泼的人。我是一个成绩不怎么好，但会继续加油努力的人。我是一个单亲家庭，但父母仍然对我很好的人。我是一个喜欢帮助别人，但总是会帮倒忙的人。我是一个脾气暴躁人，但会压抑怒火的人。我是一个非常喜欢美食的人。我是一个喜欢八卦的人。我是一个喜欢打游戏的人。我是一个不怎么和家人交流但关系和谐的人。<s>最有意义的地方是有教室里和朋友同学一起安静的写作业，是和好朋友一起在家开黑打游戏。是和朋友一起去图书馆写作业。是大晚上彻夜长谈，是过年时一起跨年。最无趣的地方是一个人待在家里无所事事，是安静的没有声音的房间是孤独的黑夜。是不堪直视成绩，是老师家人的指责。<s>学习：困难，无趣。<s>家庭：温馨，和谐。<s>同学：开朗，活泼。<s>健康：锻炼，晨跑。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：悄悄的听他们在说我什么，跑过去否认（同意）他们说的。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：在乡下抓螃蟹的时候妹妹一脚踩空掉进了大水坑里，我想去拉她却也一脚踩空，掉进了水里。<s>去年我：心高气傲，无所事事，成绩下滑严重，不明白友情的珍贵，家人的关爱，不爱社交。<s>明年我：有事可做，珍惜友情和亲情，成绩尽量提升。,0
51076123,我是位比较活泼开朗的人，喜欢运动类和舞蹈的活动，比较擅长做美食比如家常菜和甜品类，我喜欢与人打交道，这样可以从他人身上学到做事虑事的不同方法。我喜欢热闹的场所，喜欢做手工，我有些许的好朋友但是偶尔我会觉得融入不了他们的话题，我有自己的未来计划但是有时觉得时间还早先享乐再说。这是我<s>最有意思：在学校里与同学一起上课聊天；每天放学在园子中与流浪猫玩；放学时的小卖部；食堂一起吃晚饭闲聊，做完作业娱乐的时候。最无趣：上学；<s>学习：有时有趣有时无趣；疲倦的<s>家庭：幸福美满，偶尔有争吵<s>同学：互帮互助，有爱，除了个别奇异的同学<s>健康：胖胖白白的<s>我听到两个人说话，有人提到我的名字，我的第一反应是：奇怪，他为什么叫我，好奇聊了哪些关于我的事<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景：小时候在出租屋里边看电视边吃母亲做的爆米花，与姐姐一起讨论电视情节<s>去年我：充满了开心和愉快，但是父母把我养的猫扔了，非常气愤和伤心<s>明年我：奋发努力，争取考上好成绩,1
51059696,我的自画像：我是高二郑鸿娟，我觉得我是一个很麻烦的人，有时我会想吃什么，做什么，下一秒就会实然忘记。我的想法和我说的是不同的，会下意识去拒绝别人，这一些小问题也时常困扰着我，比如几年前摔了一跤之类的......我也是一个矛盾的人，总觉得是不是该错了？是不是做错了？但想想就过去了......<s>最有意思的地方：待家里娱乐，温馨舒适，让我感到放松。可以想做什么就做什么，无拘无束。在家里有我喜欢的东西，摆放整齐的用品，让我看着很安心。我在家我可以自己安排一切、完全由自己支配。舒适、宁静，令人放松，待在家间里自我娱乐是非常具有幸福感和安全感的事。 最无趣的地方：没事可做的时候。不知道该做什么，想转移注意力也做不到，望向某处，我能意识到时间在一分一秒地流逝，但感觉在消磨人生。无趣，空洞，麻木的度过，感觉很窒息。<s>学习：自律、勤奋、努力、困难、挫折、永不言弃、学无止境、舒适、充实。<s>家庭：温馨、美满、幸福、琐碎、唠叨。<s>同学：活泼、开朗、沉默、督促、兴趣。<s>健康：重要、锻炼、蔬菜、规律。<s>我听到两个人说话，有人提到我的名字，我的第一反应是：他们是不是在谈论我的朋友，顺便提到我，无所谓地走过去偷偷听听他们在说什么。<s>当我翻阅一本相册时，我看到一张自己的照片，让我回想起那个令我印象深刻的场景，夏天游乐园里和朋友一起吃小吃，奔跑在人群之中，向前方寻找着什么。<s>去年我：矛盾，焦虑，因为一些无所谓的小事开始内耗。后事慢慢解开心结，开始不再内耗。<s>明年我：忙碌，充实，每天都在思考，没有那么悠闭，生活更加的充实，累但开心。,1
